ticker,name,sector,market,status,delist_reason,total_ret,cagr,mdd,ann_vol,best_year,worst_year,med_daily_value,pattern,artifact_tier,artifact_suspect,n_over_limit,n_intmult,jump_zero_vol,zero_vol_pct,max_flat_run,last_vs_peak_pct,final_30d_pct,n_days,first_date,last_date
000020,동화약품,212,,survivor,,0.6708,0.0437,-0.7939,0.4118,2020:139%,2024:-37%,760336500.3398438,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000040,KR모터스,319,,survivor,,-0.8284,-0.1367,-0.9667,0.924,2024:27%,2017:-62%,321146360.0,decline,watch,False,1,0,0,0.018,13,,,2941,2014-01-02,2025-12-30
000050,경방,47119,,survivor,,-0.0299,-0.0025,-0.7574,0.3814,2025:50%,2024:-26%,196797523.90429688,sideways,clean,False,0,0,0,0.009,13,,,2941,2014-01-02,2025-12-30
000070,삼양홀딩스,64992,,survivor,,0.0438,0.0036,-0.8804,0.4213,2015:79%,2018:-34%,788643717.9375,sideways,watch,False,1,0,0,0.011,17,,,2941,2014-01-02,2025-12-30
000080,하이트진로,11122,,survivor,,0.2535,0.019,-0.5585,0.2755,2019:79%,2018:-28%,4177447422.03125,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000087,하이트진로2우B,,,survivor,,0.4913,0.0339,-0.3935,0.1798,2019:26%,2018:-16%,20249583.09375,sideways,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
000100,유한양행,212,KOSPI,survivor,,3.9337,0.1424,-0.4426,0.364,2024:74%,2016:-23%,10744409487.0,steady_grower,clean,False,0,0,0,0.007,4,,,2941,2014-01-02,2025-12-30
000105,유한양행우,,,survivor,,5.0216,0.1615,-0.5113,0.3392,2015:99%,2021:-15%,30926855.15234375,sideways,clean,False,0,0,0,0.033,7,,,2941,2014-01-02,2025-12-30
000120,CJ대한통운,493,,survivor,,-0.0321,-0.0027,-0.6929,0.3303,2023:36%,2024:-33%,6656668471.546875,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000140,하이트진로홀딩스,64992,,survivor,,0.2599,0.0195,-0.646,0.3055,2019:94%,2018:-29%,184564206.69433594,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
000145,하이트진로홀딩스우,,,survivor,,1.4188,0.0764,-0.7903,0.4352,2019:112%,2018:-19%,5025038.068359375,spike,clean,False,0,0,0,0.029,6,,,2941,2014-01-02,2025-12-30
000150,두산,26221,KOSPI,survivor,,6.7364,0.186,-0.8208,0.5278,2025:208%,2019:-39%,5790127029.875,sideways,clean,False,0,0,0,0.011,12,,,2941,2014-01-02,2025-12-30
000155,두산우,,,survivor,,12.934,0.2457,-0.704,0.4268,2025:353%,2022:-38%,206435388.75,spike,clean,False,0,0,0,0.011,12,,,2941,2014-01-02,2025-12-30
000157,두산2우B,,,survivor,,11.1194,0.2313,-0.7312,0.6026,2025:336%,2019:-20%,25554653.125,spike,watch,False,1,0,0,0.053,12,,,2941,2014-01-02,2025-12-30
000180,성창기업지주,71531,,survivor,,-0.061,-0.0052,-0.8056,0.3862,2015:69%,2024:-32%,339946825.0,sideways,clean,False,0,0,0,0.011,16,,,2941,2014-01-02,2025-12-30
000210,DL,20111,,survivor,,-0.6313,-0.0798,-0.803,0.3993,2016:31%,2021:-44%,8203848398.160156,decline,watch,False,1,0,0,0.011,16,,,2941,2014-01-02,2025-12-30
000215,DL우,,,survivor,,-0.513,-0.0582,-0.8306,0.3799,2020:32%,2021:-67%,113029336.84375,decline,watch,False,1,0,0,0.012,16,,,2941,2014-01-02,2025-12-30
000220,유유제약,212,,survivor,,0.7602,0.0483,-0.7569,0.5148,2015:84%,2016:-32%,513296757.6386719,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000225,유유제약1우,,,survivor,,4.3999,0.151,-0.837,0.602,2015:110%,2024:-23%,52135772.15332031,spike,watch,False,1,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000227,유유제약2우B,,,survivor,,3.5794,0.1353,-0.8383,0.7068,2015:175%,2016:-30%,17487063.69921875,spike,watch,False,1,0,0,0.012,4,,,2941,2014-01-02,2025-12-30
000230,일동홀딩스,212,,survivor,,0.9868,0.0589,-0.8879,0.626,2015:76%,2023:-47%,378065766.71875,sideways,watch,False,2,0,0,0.013,23,,,2941,2014-01-02,2025-12-30
000240,한국앤컴퍼니,64992,,survivor,,0.7089,0.0457,-0.681,0.3801,2025:65%,2015:-27%,1348292727.9316406,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000250,삼천당제약,212,KOSDAQ,survivor,,52.6,0.3938,-0.6857,0.6175,2018:146%,2021:-47%,8836110563.832031,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000270,기아,30121,KOSPI,survivor,,2.3355,0.1057,-0.6008,0.3199,2023:69%,2022:-24%,46804297511.64844,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000300,DH오토넥스,303,,survivor,,2402.6672,0.914,-0.9363,4.7165,2025:145613%,2023:-78%,339218917.34472656,artifact_confirmed,confirmed,True,6,5,6,0.167,135,,,2941,2014-01-02,2025-12-30
000320,노루홀딩스,64992,,survivor,,0.9236,0.0561,-0.8197,0.3375,2025:68%,2016:-34%,144967178.6376953,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
000325,노루홀딩스우,,,survivor,,2.3406,0.1058,-0.8443,0.6559,2021:114%,2022:-40%,12361793.283203125,spike,clean,False,0,0,0,0.018,4,,,2941,2014-01-02,2025-12-30
000370,한화손해보험,65121,,survivor,,0.3869,0.0276,-0.91,0.3856,2015:71%,2019:-52%,1164467754.484375,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
000390,SP삼화,20411,,survivor,,0.043,0.0035,-0.8116,0.463,2020:177%,2021:-34%,302286369.90234375,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000400,롯데손해보험,65121,,survivor,,-0.2909,-0.0283,-0.7739,0.4119,2023:69%,2019:-21%,595210980.0,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000430,대원강업,303,,survivor,,-0.2612,-0.0249,-0.6267,0.3549,2023:64%,2024:-28%,158071647.63476562,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
000440,중앙에너비스,46712,,survivor,,4.5346,0.1534,-0.6904,0.6685,2021:93%,2023:-8%,117308450.43359375,sideways,watch,False,1,0,0,0.006,5,,,2941,2014-01-02,2025-12-30
000480,CR홀딩스,2321,,survivor,,-0.1768,-0.0161,-0.8216,0.3592,2019:11%,2023:-36%,69823457.59277344,artifact_confirmed,confirmed,True,1,0,1,0.014,20,,,2941,2014-01-02,2025-12-30
000490,대동,29210,,survivor,,0.7653,0.0485,-0.7783,0.4683,2021:49%,2018:-45%,737041872.8525391,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
000500,가온전선,28302,,survivor,,5.8133,0.1735,-0.6469,0.4787,2024:156%,2018:-23%,197555307.45117188,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000520,삼일제약,212,,survivor,,3.5784,0.1353,-0.8114,0.55,2018:151%,2025:-26%,687146847.0371094,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000540,흥국화재,65121,,survivor,,-0.1349,-0.012,-0.8261,0.3786,2017:44%,2019:-35%,140910000.0,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
000545,흥국화재우,,,survivor,,2.6146,0.1131,-0.8289,0.772,2015:107%,2022:-24%,24575170.0,spike,clean,False,0,0,0,0.007,3,,,2941,2014-01-02,2025-12-30
000590,CS홀딩스,64992,,survivor,,1.3209,0.0727,-0.6442,0.3409,2025:13%,2018:-20%,60749757.4296875,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000640,동아쏘시오홀딩스,64992,,survivor,,-0.1252,-0.0111,-0.7013,0.3451,2015:40%,2017:-18%,1217699461.625,sideways,clean,False,0,0,0,0.011,13,,,2941,2014-01-02,2025-12-30
000650,천일고속,49220,,survivor,,17.1727,0.2736,-0.598,0.4843,2025:881%,2024:-24%,31098620.8203125,spike,clean,False,0,0,0,0.007,4,,,2941,2014-01-02,2025-12-30
000660,SK하이닉스,2612,KOSPI,survivor,,20.2079,0.2901,-0.4925,0.3881,2025:278%,2022:-42%,249651462574.14062,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000670,영풍,24213,,survivor,,-0.519,-0.0592,-0.7935,0.3653,2025:28%,2018:-30%,975881692.0976562,decline,clean,False,0,0,0,0.009,9,,,2941,2014-01-02,2025-12-30
000680,LS네트웍스,46800,,survivor,,-0.2779,-0.0268,-0.7692,0.5085,2023:77%,2024:-35%,128888760.0,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000700,유수홀딩스,715,,survivor,,-0.0399,-0.0034,-0.7203,0.4203,2021:17%,2016:-26%,159454310.234375,sideways,watch,False,1,0,0,0.014,14,,,2941,2014-01-02,2025-12-30
000720,현대건설,41221,KOSPI,survivor,,0.3728,0.0268,-0.7501,0.4135,2025:181%,2015:-31%,20746265852.539062,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
000725,현대건설우,,,survivor,,0.964,0.0579,-0.9043,0.6817,2018:234%,2021:-57%,118222010.625,spike,clean,False,0,0,0,0.007,5,,,2941,2014-01-02,2025-12-30
000760,이화산업,467,,survivor,,0.9294,0.0563,-0.744,0.4777,2025:39%,2024:-32%,22739200.0,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
000810,삼성화재,65121,KOSPI,survivor,,2.0532,0.0975,-0.5777,0.3225,2025:46%,2020:-19%,15722737465.625,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
000815,삼성화재우,,,survivor,,3.6821,0.1374,-0.5619,0.2363,2024:54%,2020:-9%,748819023.125,sideways,clean,False,0,0,0,0.006,5,,,2941,2014-01-02,2025-12-30
000850,화천기공,29223,,survivor,,0.0947,0.0076,-0.6538,0.2672,2025:42%,2018:-24%,97328914.59375,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
000860,강남제비스코,20411,,survivor,,0.1312,0.0103,-0.7962,0.2948,2024:24%,2018:-32%,220549076.35742188,sideways,clean,False,0,0,0,0.009,9,,,2941,2014-01-02,2025-12-30
000880,한화,20494,KOSPI,survivor,,2.0375,0.0971,-0.7527,0.4013,2025:203%,2018:-23%,6722969098.916016,spike,clean,False,0,0,0,0.006,5,,,2941,2014-01-02,2025-12-30
000890,보해양조,11122,,survivor,,-0.4299,-0.0458,-0.8526,0.4966,2015:95%,2019:-40%,914925250.0,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
000910,유니온,23311,,survivor,,0.2966,0.0219,-0.7553,0.5846,2020:52%,2022:-36%,433461798.41308594,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
000950,전방,13101,,survivor,,0.4653,0.0324,-0.8573,0.4901,2025:97%,2016:-57%,46400428.203125,sideways,clean,False,0,0,0,0.012,6,,,2941,2014-01-02,2025-12-30
000970,한국주철관,24131,,survivor,,2.043,0.0972,-0.7621,0.4023,2015:136%,2022:-21%,294215067.86035156,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
000990,DB하이텍,2611,KOSPI,survivor,,9.4462,0.2161,-0.6408,0.5088,2015:210%,2022:-47%,9328938619.328125,sideways,clean,False,0,0,0,0.009,9,,,2941,2014-01-02,2025-12-30
001000,신라섬유,681,,survivor,,1.197,0.0678,-0.9098,0.6435,2015:265%,2024:-40%,213806340.0,spike,clean,False,0,0,0,0.012,13,,,2941,2014-01-02,2025-12-30
001020,페이퍼코리아,171,,survivor,,-0.964,-0.2421,-0.9806,0.5276,2020:31%,2017:-74%,278316380.8125,decline,clean,False,0,0,0,0.013,14,,,2941,2014-01-02,2025-12-30
001040,CJ,64992,KOSPI,survivor,,1.0258,0.0606,-0.8016,0.3793,2025:78%,2016:-25%,8640722689.546875,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001045,CJ우,,,survivor,,2.6806,0.1148,-0.7627,0.304,2015:74%,2016:-42%,195203844.19921875,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
001060,JW중외제약,212,,survivor,,1.3929,0.0755,-0.7761,0.4804,2015:167%,2021:-32%,2457262424.408203,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
001065,JW중외제약우,,,survivor,,2.9723,0.1219,-0.7111,0.5238,2015:140%,2021:-12%,14096835.73828125,spike,clean,False,0,0,0,0.013,4,,,2941,2014-01-02,2025-12-30
001067,JW중외제약2우B,,,survivor,,4.1298,0.1461,-0.6546,0.5711,2015:199%,2016:-9%,13361241.515625,spike,clean,False,0,0,0,0.021,8,,,2941,2014-01-02,2025-12-30
001070,대한방직,132,,survivor,,0.7718,0.0489,-0.9101,0.4403,2015:106%,2023:-84%,94244800.0,spike,clean,False,0,0,0,0.014,12,,,2941,2014-01-02,2025-12-30
001080,만호제강,24123,,survivor,,2.2867,0.1043,-0.6701,0.4137,2023:61%,2024:-37%,73983571.4477539,sideways,watch,False,0,0,0,0.091,239,,,2941,2014-01-02,2025-12-30
001120,LX인터내셔널,4610,,survivor,,0.6571,0.043,-0.8368,0.3875,2020:67%,2018:-43%,3777862585.060547,sideways,clean,False,0,0,0,0.006,6,,,2941,2014-01-02,2025-12-30
001130,대한제분,105,,survivor,,0.1663,0.0129,-0.6379,0.2752,2015:20%,2019:-15%,274378406.875,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001200,유진투자증권,66121,,survivor,,1.0682,0.0625,-0.7316,0.4263,2020:78%,2022:-33%,843219049.4003906,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
001210,금호전기,28410,,survivor,,-0.9802,-0.2789,-0.9818,0.501,2024:13%,2022:-74%,170907680.0,decline,clean,False,0,0,0,0.011,14,,,2941,2014-01-02,2025-12-30
001230,동국홀딩스,649,,survivor,,-0.127,-0.0113,-0.8164,0.4757,2021:118%,2023:-42%,1466537970.6914062,spike,clean,False,0,0,0,0.01,12,,,2941,2014-01-02,2025-12-30
001250,GS글로벌,468,,survivor,,-0.6153,-0.0766,-0.8554,0.435,2021:22%,2015:-36%,887322818.6035156,decline,clean,False,0,0,0,0.004,2,,,2941,2014-01-02,2025-12-30
001260,남광토건,41221,,survivor,,-0.9783,-0.2736,-0.9917,0.7232,2018:97%,2015:-81%,416710850.0,decline,watch,False,2,0,0,0.036,62,,,2941,2014-01-02,2025-12-30
001270,부국증권,66121,,survivor,,8.4066,0.2055,-0.4781,0.2902,2025:117%,2022:-20%,38386794.31640625,spike,clean,False,0,0,0,0.009,4,,,2941,2014-01-02,2025-12-30
001275,부국증권우,,,survivor,,5.4002,0.1674,-0.3586,0.1703,2025:41%,2018:-11%,7018582.3828125,steady_grower,clean,False,0,0,0,0.017,10,,,2941,2014-01-02,2025-12-30
001290,상상인증권,66121,,survivor,,-0.4121,-0.0433,-0.8927,0.4739,2017:56%,2024:-45%,133524608.0,sideways,clean,False,0,0,0,0.049,115,,,2941,2014-01-02,2025-12-30
001340,PKC,20131,,survivor,,1.414,0.0763,-0.7003,0.5154,2023:82%,2025:-21%,563667053.3867188,sideways,clean,False,0,0,0,0.07,109,,,2941,2014-01-02,2025-12-30
001360,삼성제약,212,,survivor,,0.0769,0.0062,-0.9166,0.5833,2015:304%,2016:-51%,1053818578.5429688,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001380,SG글로벌,303,,survivor,,0.2032,0.0155,-0.9271,0.6676,2024:115%,2025:-44%,421079974.0,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001390,KG케미칼,201,,survivor,,1.0275,0.0607,-0.731,0.4875,2020:102%,2024:-44%,1280382633.1384277,spike,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
001420,태원물산,303,,survivor,,0.9993,0.0595,-0.6958,0.4867,2015:60%,2022:-32%,64138827.32714844,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001430,세아베스틸지주,2411,KOSPI,survivor,,2.213,0.1022,-0.8626,0.4508,2025:170%,2018:-36%,1374722693.90625,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001440,대한전선,28302,KOSPI,survivor,,-0.7736,-0.1165,-0.9667,0.5576,2020:122%,2015:-62%,2644999072.4609375,decline,watch,False,1,0,0,0.097,251,,,2941,2014-01-02,2025-12-30
001450,현대해상,65121,,survivor,,0.4429,0.031,-0.6063,0.31,2017:54%,2019:-32%,7025260924.0859375,sideways,clean,False,0,0,0,0.005,2,,,2941,2014-01-02,2025-12-30
001460,BYC,14120,,survivor,,1.4154,0.0763,-0.7741,0.3029,2015:76%,2024:-30%,86819654.4921875,sideways,clean,False,0,0,0,0.008,5,,,2941,2014-01-02,2025-12-30
001465,BYC우,,,survivor,,3.052,0.1238,-0.6551,0.3034,2025:92%,2018:-25%,17070666.97265625,sideways,clean,False,0,0,0,0.015,5,,,2941,2014-01-02,2025-12-30
001470,삼부토건,41221,,survivor,,-0.9932,-0.3406,-0.9996,14.3722,2020:539%,2016:-97%,1608171400.0,artifact_confirmed,confirmed,True,5,1,1,0.093,183,,,2941,2014-01-02,2025-12-30
001500,현대차증권,66121,,survivor,,0.2744,0.0204,-0.5999,0.2824,2020:31%,2022:-23%,337673329.5605469,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
001510,SK증권,66121,KOSPI,survivor,,0.0336,0.0028,-0.7582,0.3911,2025:39%,2018:-38%,1579235164.1870117,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001515,SK증권우,,,survivor,,2.6942,0.1151,-0.8345,0.6627,2015:143%,2022:-35%,40295004.70703125,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001520,동양,23322,,survivor,,-0.2484,-0.0235,-0.8237,0.4527,2015:221%,2017:-32%,608938558.8469238,spike,clean,False,0,0,0,0.038,96,,,2941,2014-01-02,2025-12-30
001525,동양우,,,survivor,,1.1267,0.0649,-0.8262,0.761,2015:418%,2017:-33%,10192494.21875,spike,watch,False,1,0,0,0.044,95,,,2941,2014-01-02,2025-12-30
001527,동양2우B,,,survivor,,0.0791,0.0064,-0.8088,0.7714,2015:205%,2024:-29%,10600839.046875,spike,clean,False,0,0,0,0.047,95,,,2941,2014-01-02,2025-12-30
001530,DI동일,46103,,survivor,,5.1789,0.164,-0.6831,0.4068,2020:104%,2025:-58%,512289769.85595703,spike,clean,False,0,0,0,0.012,15,,,2941,2014-01-02,2025-12-30
001540,안국약품,212,,survivor,,0.3725,0.0268,-0.7819,0.4448,2015:65%,2016:-33%,344853101.25,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
001550,조비,20312,,survivor,,-0.0017,-0.0001,-0.8053,0.5387,2018:102%,2019:-34%,309824700.0,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
001560,제일연마,23992,,survivor,,1.3706,0.0746,-0.6381,0.3662,2019:29%,2016:-21%,33978712.15576172,sideways,clean,False,0,0,0,0.005,6,,,2941,2014-01-02,2025-12-30
001570,금양,201,,survivor,,9.4543,0.2162,-0.9378,0.6424,2022:387%,2024:-81%,624616088.717041,sideways,watch,False,0,0,0,0.071,189,,,2941,2014-01-02,2025-12-30
001620,케이비아이동국실업,303,,survivor,,-0.757,-0.1113,-0.8804,0.3965,2021:17%,2017:-56%,155754900.0,decline,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
001630,종근당홀딩스,212,,survivor,,0.3212,0.0235,-0.6706,0.397,2015:88%,2021:-39%,639732546.9609375,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001680,대상,108,,survivor,,-0.2618,-0.025,-0.7407,0.3241,2020:15%,2016:-18%,2715901650.390625,sideways,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
001685,대상우,,,survivor,,1.5348,0.0807,-0.6066,0.4012,2023:74%,2024:-41%,45962226.10253906,sideways,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001720,신영증권,66121,,survivor,,5.7201,0.1722,-0.3444,0.2377,2025:88%,2015:-7%,161282171.8984375,steady_grower,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
001740,SK네트웍스,467,,survivor,,-0.1779,-0.0162,-0.6091,0.3382,2023:49%,2015:-37%,3547044638.460449,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001750,한양증권,66121,,survivor,,5.1819,0.1641,-0.5472,0.2618,2021:80%,2022:-43%,89450075.67480469,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
001755,한양증권우,,,survivor,,5.1918,0.1642,-0.6063,0.5337,2020:92%,2022:-29%,5703524.0537109375,sideways,clean,False,0,0,0,0.038,7,,,2941,2014-01-02,2025-12-30
001770,SHD,24199,,survivor,,0.9157,0.0557,-0.6989,0.5055,2015:77%,2024:-35%,91544564.15234375,sideways,clean,False,0,0,0,0.021,52,,,2941,2014-01-02,2025-12-30
001780,알루코,24222,,survivor,,0.1289,0.0102,-0.8714,0.5347,2015:135%,2017:-35%,1424665018.6625977,spike,clean,False,0,0,0,0.004,3,,,2941,2014-01-02,2025-12-30
001790,대한제당,105,,survivor,,0.8188,0.0511,-0.5522,0.3893,2021:36%,2018:-20%,239398803.95507812,sideways,clean,False,0,0,0,0.007,4,,,2941,2014-01-02,2025-12-30
001795,대한제당우,,,survivor,,3.8004,0.1398,-0.673,0.4849,2021:129%,2022:-23%,25291195.494995117,spike,clean,False,0,0,0,0.02,6,,,2941,2014-01-02,2025-12-30
001800,오리온홀딩스,649,,survivor,,-0.2881,-0.0279,-0.8093,0.3111,2025:44%,2016:-41%,1737651951.3730469,sideways,clean,False,0,0,0,0.014,27,,,2941,2014-01-02,2025-12-30
001810,무림SP,171,,survivor,,-0.3509,-0.0354,-0.8071,0.3963,2015:42%,2023:-28%,132160815.609375,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001820,삼화콘덴서,26291,KOSPI,survivor,,4.8754,0.1591,-0.7825,0.4809,2017:304%,2022:-49%,2615525227.65625,spike,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
001840,이화공영,411,,survivor,,-0.1657,-0.015,-0.9037,0.6684,2018:50%,2022:-35%,773170020.0,artifact_confirmed,confirmed,True,2,0,1,0.067,176,,,2941,2014-01-02,2025-12-30
001940,KISCO홀딩스,241,,survivor,,3.7649,0.1391,-0.4795,0.2995,2023:58%,2024:-9%,137771305.3857422,steady_grower,clean,False,0,0,0,0.007,5,,,2941,2014-01-02,2025-12-30
002020,코오롱,64992,,survivor,,2.7723,0.1171,-0.8945,0.5056,2015:264%,2018:-49%,1243555851.3046875,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002025,코오롱우,,,survivor,,3.3635,0.1307,-0.8817,0.4833,2015:151%,2018:-38%,33288275.444335938,spike,clean,False,0,0,0,0.009,4,,,2941,2014-01-02,2025-12-30
002030,아세아,715,,survivor,,2.3546,0.1062,-0.6026,0.2999,2023:47%,2015:-30%,281907656.625,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002070,비비안,14120,,survivor,,-0.7743,-0.1167,-0.963,0.5787,2019:233%,2020:-63%,77294877.04101562,decline,clean,False,0,0,0,0.015,13,,,2941,2014-01-02,2025-12-30
002100,경농,2032,,survivor,,3.081,0.1244,-0.723,0.4715,2018:84%,2022:-14%,258530225.37890625,sideways,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
002140,고려산업,10520,,survivor,,1.5927,0.0827,-0.8287,0.655,2016:226%,2017:-59%,648669664.0551758,spike,watch,False,1,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
002150,도화엔지니어링,72121,,survivor,,0.802,0.0503,-0.6526,0.4317,2018:80%,2024:-14%,279322424.82421875,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002170,SYTS,15110,,survivor,,1.6676,0.0853,-0.6819,0.2927,2019:43%,2015:-43%,205702398.96875,sideways,clean,False,0,0,0,0.005,5,,,2941,2014-01-02,2025-12-30
002200,한국수출포장,1721,,survivor,,0.9781,0.0585,-0.5059,0.2767,2018:28%,2015:-13%,122838109.875,sideways,clean,False,0,0,0,0.006,5,,,2941,2014-01-02,2025-12-30
002210,동성제약,212,,survivor,,-0.7096,-0.098,-0.9788,0.5906,2018:202%,2025:-79%,755733385.0,decline,watch,False,1,0,0,0.059,127,,,2941,2014-01-02,2025-12-30
002220,한일철강,2419,,survivor,,3.0232,0.1231,-0.7203,0.3948,2025:167%,2018:-27%,79814960.46728516,spike,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002230,피에스텍,27214,,survivor,,2.3127,0.105,-0.7509,0.3696,2025:162%,2016:-23%,150064105.10253906,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
002240,고려제강,2411,,survivor,,0.2438,0.0184,-0.8073,0.3907,2021:34%,2018:-28%,409544520.02734375,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002290,삼일기업공사,411,,survivor,,3.1905,0.1269,-0.7144,0.5056,2016:92%,2017:-33%,174274472.296875,sideways,clean,False,0,0,0,0.01,11,,,2941,2014-01-02,2025-12-30
002310,아세아제지,172,,survivor,,1.5165,0.08,-0.5997,0.3546,2018:77%,2015:-29%,657726199.4580078,sideways,clean,False,0,0,0,0.01,9,,,2941,2014-01-02,2025-12-30
002320,한진,49309,,survivor,,0.3345,0.0244,-0.6986,0.4103,2018:109%,2019:-43%,1503953947.2070312,spike,clean,False,0,0,0,0.005,4,,,2941,2014-01-02,2025-12-30
002350,넥센타이어,221,,survivor,,-0.4005,-0.0418,-0.7621,0.3412,2023:33%,2020:-31%,1208830859.5,sideways,clean,False,0,0,0,0.006,3,,,2941,2014-01-02,2025-12-30
002355,넥센타이어1우B,,,survivor,,0.3345,0.0244,-0.7536,0.2385,2025:39%,2018:-34%,16426913.516601562,sideways,clean,False,0,0,0,0.018,16,,,2941,2014-01-02,2025-12-30
002360,SH에너지화학,201,,survivor,,-0.3874,-0.04,-0.8294,0.4764,2021:18%,2025:-29%,991448187.2539062,sideways,clean,False,0,0,0,0.005,3,,,2941,2014-01-02,2025-12-30
002380,KCC,20411,KOSPI,survivor,,0.0995,0.0079,-0.8505,0.3986,2025:85%,2022:-33%,7033174687.0,sideways,clean,False,0,0,0,0.011,14,,,2941,2014-01-02,2025-12-30
002390,한독,212,,survivor,,-0.2257,-0.0211,-0.7117,0.3995,2015:49%,2021:-30%,535218625.703125,sideways,clean,False,0,0,0,0.006,4,,,2941,2014-01-02,2025-12-30
002410,범양건영,411,,survivor,,-0.9217,-0.1914,-0.9591,0.6958,2019:112%,2022:-48%,398265285.0,decline,watch,False,1,0,0,0.118,190,,,2941,2014-01-02,2025-12-30
002420,세기상사,477,,survivor,,1.0467,0.0615,-0.7043,0.7245,2021:72%,2022:-25%,53310026.3828125,sideways,watch,False,1,0,0,0.124,333,,,2941,2014-01-02,2025-12-30
